Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Experience_Ratio,Engagement_Score,Promotion_Delay_Ratio,Attrition_Probability,Risk_Category
38,0,2,243,2,7,4,2,4,0,46,2,2,7,4,2,4028,7791,0,0,20,4,1,0,8,2,3,7,7,0,5,447.55555555555554,2.75,0.0,0.18344867214448604,Low Risk
29,0,1,806,1,1,4,1,2,1,76,1,1,6,4,0,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,247.27272727272728,2.75,0.18181818181818182,0.05469068540550255,Low Risk
48,0,2,817,2,2,1,2,2,1,56,4,2,7,2,1,8120,18597,3,0,12,3,4,0,12,3,3,2,2,2,2,624.6153846153846,3.0,0.6666666666666666,0.17413346093765739,Low Risk
27,0,1,1410,2,3,1,3,4,0,71,4,2,7,4,0,4647,16673,1,1,20,4,2,2,6,3,3,6,5,0,4,663.8571428571429,3.5,0.0,0.09479671861847429,Low Risk
37,0,2,1225,1,10,2,1,4,1,80,4,1,6,4,2,4680,15232,3,0,17,3,1,0,4,2,3,1,0,0,0,936.0,3.25,0.0,0.22011904974600874,Low Risk
50,0,2,1207,1,28,1,3,4,1,74,4,1,2,3,1,3221,3297,1,1,11,3,3,3,20,3,3,20,8,3,8,153.38095238095238,3.5,0.14285714285714285,0.4092155832907034,Medium Risk
34,0,2,1442,1,9,3,3,4,0,46,2,3,0,2,2,8621,17654,1,0,14,3,2,0,9,3,4,8,7,7,7,862.1,2.5,0.7777777777777778,0.22854623839796695,Low Risk
24,1,2,693,2,3,2,1,1,0,65,3,2,7,3,2,4577,24785,9,0,14,3,1,0,4,3,3,2,2,2,0,915.4,2.0,0.6666666666666666,0.8909934093577119,High Risk
39,0,2,408,1,2,4,5,4,0,80,2,2,0,3,2,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,216.8095238095238,2.5,0.5238095238095238,0.6808995605826911,High Risk
32,0,2,929,2,10,3,2,4,1,55,3,2,7,4,2,5396,21703,1,0,12,3,4,0,10,2,2,10,7,0,8,490.54545454545456,3.75,0.0,0.1270041637314169,Low Risk
50,1,1,562,2,8,2,5,2,1,50,3,2,7,3,1,6796,23452,3,1,14,3,1,1,18,4,3,4,3,1,3,357.6842105263158,2.25,0.2,0.6826899228344776,High Risk
38,0,2,827,1,1,4,1,2,0,33,4,2,0,4,2,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,693.1818181818181,3.25,0.1,0.0426690997141192,Low Risk
27,0,2,608,1,1,2,1,3,0,68,3,3,4,1,1,7412,6009,1,0,11,3,4,0,9,3,3,9,7,0,7,741.2,2.75,0.0,0.06972805365883188,Low Risk
32,0,2,1018,1,3,2,1,3,0,39,3,3,5,4,2,11159,19373,3,0,15,3,4,0,10,6,3,7,7,7,7,1014.4545454545455,3.5,0.875,0.038280100978041,Low Risk
47,0,2,703,2,14,4,2,4,1,42,3,2,7,1,2,4960,11825,2,0,12,3,4,0,20,2,3,7,7,1,7,236.1904761904762,3.0,0.125,0.21946172259969307,Low Risk
40,0,1,580,2,5,4,1,4,1,48,2,3,7,1,1,10475,23772,5,1,21,4,3,1,20,2,3,18,13,1,12,498.8095238095238,2.5,0.05263157894736842,0.349274462138342,Medium Risk
53,0,2,970,1,7,3,1,3,1,59,4,4,5,3,1,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3,448.90909090909093,3.25,0.16666666666666666,0.01121216536215078,Low Risk
41,0,2,427,0,10,4,0,2,1,73,2,5,3,4,0,19141,8861,3,0,15,3,2,3,23,2,2,21,6,12,6,797.5416666666666,2.5,0.5454545454545454,0.11464368859792676,Low Risk
60,0,2,1179,2,16,4,2,1,1,84,3,2,7,1,2,5405,11924,8,0,14,3,4,0,10,1,3,2,2,2,2,491.3636363636364,2.25,0.6666666666666666,0.8204095471058226,High Risk
27,0,1,294,1,10,2,1,4,1,32,3,3,4,1,0,8793,4809,1,0,21,4,3,2,9,4,2,9,7,1,7,879.3,2.75,0.1,0.044627071935375094,Low Risk
41,0,2,314,0,1,3,0,4,1,59,2,5,3,3,1,19189,19562,1,0,12,3,2,1,22,3,3,22,7,2,10,834.304347826087,2.75,0.08695652173913043,0.013218565131132681,Low Risk
50,0,2,316,2,8,4,2,4,1,54,3,1,8,2,1,3875,9983,7,0,15,3,4,1,4,2,3,2,2,2,2,775.0,3.25,0.6666666666666666,0.46543923668729287,Medium Risk
28,1,2,654,1,1,2,1,1,0,67,1,1,6,2,2,2216,3872,7,1,13,3,4,0,10,4,3,7,7,3,7,201.45454545454547,2.0,0.375,0.898394345060205,High Risk
36,0,0,427,1,8,3,1,1,0,63,4,3,5,1,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,1064.8181818181818,1.75,0.0,0.3220268730698793,Medium Risk
38,0,2,168,1,1,3,1,3,0,81,3,3,4,3,2,7861,15397,4,1,14,3,4,0,10,4,4,1,0,0,0,714.6363636363636,3.25,0.0,0.42366988308715814,Medium Risk
44,0,0,381,1,24,3,3,1,1,49,1,1,2,3,2,3708,2104,2,0,14,3,3,0,9,5,3,5,2,1,4,370.8,2.0,0.16666666666666666,0.7534356171030088,High Risk
47,0,1,217,2,3,3,3,4,0,49,3,4,7,3,0,13770,10225,9,1,12,3,4,2,28,2,2,22,2,11,13,474.82758620689657,3.5,0.4782608695652174,0.656837929014428,High Risk
30,0,2,501,2,27,5,2,3,1,99,3,2,7,4,0,5304,25275,7,0,23,4,4,1,10,2,2,8,7,7,7,482.1818181818182,3.5,0.7777777777777778,0.375476127505282,Medium Risk
29,0,2,1396,2,10,3,1,3,1,99,3,1,8,3,2,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,1321.0,3.0,0.0,0.5647357679754823,Medium Risk
42,1,1,933,1,19,3,3,3,1,57,4,1,6,3,0,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2,344.875,3.5,0.6666666666666666,0.58842609998867,Medium Risk
43,0,1,775,2,15,3,1,4,1,47,2,2,7,4,1,6804,23683,3,0,18,3,3,1,7,5,3,2,2,2,2,850.5,3.25,0.6666666666666666,0.1341426280706074,Low Risk
34,0,2,970,1,8,2,3,2,0,96,3,2,0,3,2,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,558.3636363636364,3.0,0.6666666666666666,0.4802562271926555,Medium Risk
23,0,2,650,1,9,1,3,2,1,37,3,1,2,1,1,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2,416.6666666666667,2.5,0.0,0.4359982784754548,Medium Risk
39,0,2,141,0,3,3,0,3,0,44,4,2,1,2,1,6389,18767,9,0,15,3,3,1,12,3,1,8,3,3,6,491.46153846153845,3.0,0.3333333333333333,0.19756371316879914,Low Risk
56,0,2,832,1,9,3,3,3,1,81,3,4,0,4,1,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,358.16129032258067,3.25,0.09090909090909091,0.16827670601903577,Low Risk
40,0,2,804,1,2,1,3,4,0,86,2,1,6,4,2,2342,22929,0,1,20,4,4,0,5,2,2,4,2,2,3,390.3333333333333,3.5,0.4,0.521863495575136,Medium Risk
27,0,2,975,1,7,3,3,4,0,55,2,2,0,1,2,6811,23398,8,0,19,3,1,0,9,2,1,7,6,0,7,681.1,2.0,0.0,0.6269791406193469,High Risk
29,0,2,1090,2,10,3,2,4,1,83,3,1,8,2,0,2297,17967,1,0,14,3,4,2,2,2,3,2,2,2,2,765.6666666666666,3.25,0.6666666666666666,0.20308415176642935,Low Risk
53,0,2,346,1,6,3,1,4,1,86,3,2,2,4,2,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2,122.5,3.75,0.6666666666666666,0.06405835142005074,Low Risk
35,0,0,1225,1,2,4,1,4,0,61,3,2,0,1,0,5093,4761,2,0,11,3,1,1,16,2,4,1,0,0,0,299.5882352941176,2.25,0.0,0.09684302224017712,Low Risk
32,0,1,430,1,24,4,1,1,1,80,3,2,2,4,1,5309,21146,1,0,15,3,4,2,10,2,3,10,8,4,7,482.6363636363636,3.0,0.36363636363636365,0.1961487994736356,Low Risk
38,0,2,268,1,2,5,3,4,1,92,3,1,6,3,1,3057,20471,6,1,13,3,2,1,6,0,1,1,0,0,1,436.7142857142857,3.0,0.0,0.8549960908002048,High Risk
34,0,2,167,1,8,5,1,2,0,32,3,2,4,1,0,5121,4187,3,0,14,3,3,1,7,3,3,0,0,0,0,640.125,2.25,0.0,0.28761448644878146,Low Risk
52,0,2,621,2,3,4,2,3,1,31,2,4,3,1,1,16856,10084,1,0,11,3,1,0,34,3,4,34,6,1,16,481.6,1.75,0.02857142857142857,0.22583595765352152,Low Risk
33,1,2,527,1,1,4,4,4,1,63,3,1,6,4,2,2686,5207,1,1,13,3,3,0,10,2,2,10,9,7,8,244.1818181818182,3.5,0.6363636363636364,0.5728712095941595,Medium Risk
25,0,2,883,2,26,1,3,3,0,32,3,2,7,4,2,6180,22807,1,0,23,4,2,0,6,5,2,6,5,1,4,882.8571428571429,3.0,0.14285714285714285,0.33542706315459203,Medium Risk
45,0,2,954,2,2,2,5,2,1,46,1,2,8,3,2,6632,12388,0,0,13,3,1,0,9,3,3,8,7,3,1,663.2,1.75,0.3333333333333333,0.7306663561774328,High Risk
23,0,2,310,1,10,1,3,1,1,79,4,1,6,3,2,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,1168.3333333333333,3.0,0.0,0.5039761652514659,Medium Risk
47,1,1,719,2,27,2,1,2,0,77,4,2,7,3,2,6397,10339,4,1,12,3,4,0,8,2,3,5,4,1,3,710.7777777777778,3.25,0.16666666666666666,0.7564077062337632,High Risk
34,0,2,304,2,2,3,4,4,1,60,3,2,7,4,2,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,896.2857142857143,3.5,0.14285714285714285,0.14858281363557704,Low Risk
55,1,2,725,1,2,3,3,4,1,78,3,5,3,1,1,19859,21199,5,1,13,3,4,1,24,2,3,5,2,1,4,794.36,3.0,0.16666666666666666,0.10706819222245045,Low Risk
36,0,0,1434,2,8,4,1,1,1,76,2,3,7,1,2,7587,14229,1,0,15,3,2,0,10,1,3,10,7,0,9,689.7272727272727,1.5,0.0,0.4678938337345044,Medium Risk
52,0,0,715,1,19,4,3,4,1,41,3,1,6,4,1,4258,26589,0,0,18,3,1,1,5,3,3,4,3,1,2,709.6666666666666,3.0,0.2,0.11403420946369254,Low Risk
26,0,1,575,1,1,2,1,1,0,71,1,1,2,4,0,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,727.3333333333334,1.75,0.6666666666666666,0.5098976779162683,Medium Risk
29,0,2,657,1,27,3,3,2,0,66,3,2,0,3,1,4335,25549,4,0,12,3,1,1,11,3,2,8,7,1,1,361.25,2.25,0.1111111111111111,0.6289151441453676,High Risk
26,1,2,1146,2,8,3,5,4,1,38,2,2,7,1,2,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2,760.8571428571429,2.5,0.2,0.8376378549410385,High Risk
34,0,2,182,1,1,4,1,2,0,72,4,1,6,4,2,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3,298.1818181818182,3.25,0.2,0.13719288924942002,Low Risk
54,0,2,376,1,19,4,3,4,0,95,3,2,4,1,0,5485,22670,9,1,11,3,2,2,9,4,3,5,3,1,4,548.5,2.5,0.16666666666666666,0.6703165338465809,High Risk
27,0,1,829,2,8,1,2,3,1,84,3,2,7,4,1,4342,24008,0,0,19,3,2,1,5,3,3,4,2,1,1,723.6666666666666,3.0,0.2,0.19896482552034428,Low Risk
37,0,2,571,1,10,1,1,4,0,82,3,1,6,1,0,2782,19905,0,1,13,3,2,2,6,3,2,5,3,4,3,397.42857142857144,2.5,0.6666666666666666,0.487277956501678,Medium Risk
38,0,1,240,1,2,4,1,1,0,75,4,2,4,1,2,5980,26085,6,1,12,3,4,0,17,2,3,15,7,4,12,332.22222222222223,2.5,0.25,0.779637298437258,High Risk
34,0,2,121,1,2,4,3,3,0,86,2,1,6,1,2,4381,7530,1,0,11,3,3,0,6,3,3,6,5,1,3,625.8571428571429,2.25,0.14285714285714285,0.508783736048739,Medium Risk
35,0,2,384,2,8,4,1,1,0,72,3,1,8,4,1,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,643.0,2.5,0.0,0.46712641760281093,Medium Risk
30,0,2,921,1,1,3,1,4,1,38,1,1,2,3,1,3833,24375,3,0,21,4,3,2,7,2,3,2,2,0,2,479.125,2.75,0.0,0.23720220048607316,Low Risk
40,0,1,791,1,2,2,3,3,0,38,4,2,0,2,1,4244,9931,1,0,24,4,4,1,8,2,3,8,7,3,7,471.55555555555554,3.25,0.3333333333333333,0.04470398683646275,Low Risk
34,0,2,1111,2,8,2,1,3,0,93,3,2,7,1,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,928.5714285714286,2.25,0.25,0.4588736489984289,Medium Risk
42,0,1,570,1,8,3,1,2,1,66,3,5,3,4,0,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9,737.2,2.75,0.56,0.13016414273483687,Low Risk
23,1,2,1243,1,6,3,1,3,1,63,4,1,2,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,800.5,2.75,0.0,0.7077550309035481,High Risk
24,0,0,1092,1,9,3,1,3,1,60,2,1,2,2,0,2694,26551,1,0,11,3,3,3,1,4,3,1,0,0,0,1347.0,2.5,0.0,0.44687338529601434,Medium Risk
52,0,2,1325,1,11,4,1,4,0,82,3,2,2,3,1,3149,21821,8,0,20,4,2,1,9,3,3,5,2,1,4,314.9,3.0,0.16666666666666666,0.15914484757133646,Low Risk
50,0,2,691,1,2,3,3,3,1,64,3,4,5,3,1,17639,6881,5,0,16,3,4,0,30,3,3,4,3,0,3,569.0,3.25,0.0,0.01336846063008852,Low Risk
29,1,2,805,1,1,2,1,2,0,36,2,1,2,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,1159.5,2.25,0.0,0.9335812954009214,High Risk
33,0,2,213,1,7,3,3,3,1,49,3,3,5,3,1,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,779.4,3.25,0.21428571428571427,0.05641086451613912,Low Risk
33,1,2,118,2,16,3,2,1,0,69,3,2,7,1,2,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2,760.5714285714286,2.0,0.0,0.8510792634450673,High Risk
47,0,2,202,1,2,2,4,3,0,33,3,4,3,4,1,16752,12982,1,1,11,3,3,1,26,3,2,26,14,3,0,620.4444444444445,3.25,0.1111111111111111,0.2745512692554599,Low Risk
36,0,2,676,1,1,3,4,3,0,35,3,2,4,2,1,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,475.27272727272725,2.25,0.0,0.11929951927136702,Low Risk
29,0,2,1252,1,23,2,1,3,1,81,4,1,6,3,1,2700,23779,1,0,24,4,3,1,10,3,3,10,7,0,7,245.45454545454547,3.25,0.0,0.0527531657498899,Low Risk
58,1,2,286,1,2,4,1,4,1,31,3,5,5,2,2,19246,25761,7,1,12,3,4,0,40,2,3,31,15,13,8,469.4146341463415,3.25,0.40625,0.6413249652497155,High Risk
35,0,2,1258,1,1,4,1,4,0,40,4,1,6,3,2,2506,13301,3,0,13,3,3,0,7,0,3,2,2,2,2,313.25,3.5,0.6666666666666666,0.13511459262372352,Low Risk
42,0,2,932,1,1,2,1,4,0,43,2,2,4,4,1,6062,4051,9,1,13,3,4,1,8,4,3,4,3,0,2,673.5555555555555,3.5,0.0,0.3804530884720943,Medium Risk
28,1,2,890,1,2,4,3,3,1,46,3,1,6,3,2,4382,16374,6,0,17,3,4,0,5,3,2,2,2,2,1,730.3333333333334,3.25,0.6666666666666666,0.49467240184302885,Medium Risk
36,0,2,1041,0,13,3,0,3,1,36,3,1,1,2,1,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,238.11111111111111,2.5,0.0,0.2595052585222088,Low Risk
32,0,2,859,1,4,3,1,3,0,98,2,2,4,3,1,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,410.8,2.75,0.4,0.07772482864604534,Low Risk
40,0,1,720,1,16,4,3,1,1,51,2,2,2,3,2,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0,463.09090909090907,2.5,0.0,0.6782962164194696,High Risk
30,0,2,946,1,2,3,3,3,0,52,2,2,4,4,2,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0,529.0,2.75,0.0,0.6663872052724548,High Risk
45,0,2,252,1,2,3,1,2,0,95,2,1,6,3,2,2274,6153,1,0,14,3,4,0,1,3,3,1,0,0,0,1137.0,2.75,0.0,0.5310708301951778,Medium Risk
42,0,2,933,1,29,3,1,2,1,98,3,2,4,2,1,4434,11806,1,0,13,3,4,1,10,3,2,9,8,7,8,403.09090909090907,2.75,0.7,0.3041352904331939,Medium Risk
38,0,1,471,1,12,3,1,1,1,45,2,2,0,1,0,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2,449.14285714285717,1.75,0.2,0.44875083759453643,Medium Risk
34,0,1,702,1,16,4,1,3,0,100,2,1,6,4,2,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3,364.7142857142857,3.0,0.16666666666666666,0.24567735242548644,Low Risk
49,1,2,1184,2,11,3,2,3,0,43,3,3,7,4,1,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,765.4,2.75,0.7,0.05285157484114763,Low Risk
55,1,2,436,2,2,1,3,3,1,37,3,2,7,4,2,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,396.9230769230769,3.25,0.7,0.4591650103472287,Medium Risk
43,0,2,589,1,14,2,1,2,1,94,3,4,5,1,1,17159,5200,6,0,24,4,3,1,22,3,3,4,1,1,0,746.0434782608696,2.25,0.2,0.1272953507755498,Low Risk
27,0,2,269,1,5,1,5,3,1,42,2,3,5,4,0,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,1280.8,2.75,0.0,0.16968546576646795,Low Risk
35,0,2,950,1,7,3,4,3,1,59,3,3,4,3,2,10221,18869,3,0,21,4,2,0,17,3,4,8,5,1,6,567.8333333333334,2.75,0.1111111111111111,0.10770792402645582,Low Risk
28,0,2,760,2,2,4,2,2,0,81,3,2,7,2,1,4779,3698,1,1,20,4,1,0,8,2,3,8,7,7,5,531.0,2.0,0.7777777777777778,0.8287193118577123,High Risk
34,0,2,829,0,3,2,0,3,1,88,3,1,1,4,1,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2,747.4,3.25,0.0,0.07880203592364805,Low Risk
26,1,1,887,1,5,2,3,3,0,88,2,1,6,3,1,2366,20898,1,1,14,3,1,1,8,2,3,8,7,1,7,262.8888888888889,2.25,0.1111111111111111,0.4889456774738504,Medium Risk
27,0,0,443,1,3,3,3,4,1,50,3,1,6,4,1,1706,16571,1,0,11,3,3,3,0,6,2,0,0,0,0,1706.0,3.5,0.0,0.28486577918981054,Low Risk
51,0,2,1318,2,26,4,2,1,0,66,3,4,3,3,1,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,543.5666666666667,2.5,0.19047619047619047,0.07700704256005915,Low Risk
44,0,2,625,1,4,3,3,4,1,50,3,2,0,2,2,5933,5197,9,0,12,3,4,0,10,2,2,5,2,2,3,539.3636363636364,3.25,0.3333333333333333,0.6273757917713361,High Risk
25,0,2,180,1,2,1,3,1,1,65,4,1,6,1,2,3424,21632,7,0,13,3,3,0,6,3,2,4,3,0,1,489.14285714285717,2.25,0.0,0.8413751937926812,High Risk
33,0,2,586,2,1,3,3,1,1,48,4,2,7,1,0,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8,403.7,1.75,0.0,0.13008094316260865,Low Risk
35,0,2,1343,1,27,1,3,3,0,53,2,1,6,1,2,2559,17852,1,0,11,3,4,0,6,3,2,6,5,1,1,365.57142857142856,2.5,0.14285714285714285,0.6847590372516587,High Risk
36,0,2,928,2,1,2,1,2,1,56,3,2,7,4,1,6201,2823,1,1,14,3,4,1,18,1,2,18,14,4,11,326.36842105263156,3.25,0.21052631578947367,0.27984790204414167,Low Risk
32,0,2,117,2,13,4,1,2,1,73,3,2,7,4,0,4403,9250,2,0,11,3,3,1,8,3,2,5,2,0,3,489.22222222222223,3.0,0.0,0.2802120700442351,Low Risk
30,0,1,1012,1,5,4,1,2,1,75,2,1,6,4,0,3761,2373,9,0,12,3,2,1,10,3,2,5,4,0,3,341.90909090909093,2.5,0.0,0.3457265800242719,Medium Risk
53,0,2,661,2,7,2,2,1,0,78,2,3,7,4,1,10934,20715,7,1,18,3,4,1,35,3,3,5,2,0,4,303.72222222222223,2.75,0.0,0.379409105367527,Medium Risk
45,0,2,930,2,9,3,2,4,1,74,3,3,7,1,0,10761,19239,4,1,12,3,3,1,18,2,3,5,4,0,2,566.3684210526316,2.75,0.0,0.3728691517580319,Medium Risk
32,0,2,638,1,8,2,3,3,0,91,4,2,6,3,1,5175,22162,5,0,12,3,3,1,9,3,2,5,3,1,3,517.5,3.25,0.16666666666666666,0.16166472389984507,Low Risk
52,0,1,890,1,25,4,3,3,0,81,2,4,4,4,1,13826,19028,3,0,22,4,3,0,31,3,3,9,8,0,0,432.0625,3.0,0.0,0.037292066298691036,Low Risk
37,0,2,342,2,16,4,2,4,1,66,2,2,7,3,0,6334,24558,4,0,19,3,4,2,9,2,3,1,0,0,0,633.4,3.25,0.0,0.21804758770533458,Low Risk
28,0,2,1169,0,8,2,3,2,1,63,2,1,1,4,0,4936,23965,1,0,13,3,4,1,6,6,3,5,1,0,4,705.1428571428571,3.0,0.0,0.07868159036749742,Low Risk
22,0,2,1230,1,1,2,1,4,1,33,2,2,4,4,1,4775,19146,6,0,22,4,1,2,4,2,1,2,2,2,2,955.0,2.75,0.6666666666666666,0.3857132339909216,Medium Risk
44,0,2,986,1,8,4,1,1,1,62,4,1,2,4,1,2818,5044,2,1,24,4,3,1,10,2,2,3,2,0,2,256.1818181818182,3.0,0.0,0.45092724906154746,Medium Risk
42,0,1,1271,1,2,1,3,2,1,35,3,1,6,4,2,2515,9068,5,1,14,3,4,0,8,2,3,2,1,2,2,279.44444444444446,3.25,0.6666666666666666,0.7165481225807705,High Risk
36,0,2,1278,0,8,3,1,1,1,77,2,1,1,1,1,2342,8635,0,0,21,4,3,0,6,3,3,5,4,0,3,334.57142857142856,1.75,0.0,0.31959836624036314,Medium Risk
25,0,2,141,2,3,1,4,3,1,98,3,2,7,1,1,4194,14363,1,1,18,3,4,0,5,3,3,5,3,0,3,699.0,2.75,0.0,0.7862160759707397,High Risk
35,0,2,607,1,9,3,1,4,0,66,2,3,4,3,1,10685,23457,1,1,20,4,2,1,17,2,3,17,14,5,15,593.6111111111111,2.75,0.2777777777777778,0.09400504445747804,Low Risk
35,1,1,130,1,25,4,1,4,0,96,3,1,6,2,0,2022,16612,1,1,19,3,1,1,10,3,2,10,2,7,8,183.8181818181818,2.5,0.6363636363636364,0.6809106895010087,High Risk
32,0,0,300,1,1,3,1,4,1,61,3,1,2,4,0,2314,9148,0,0,12,3,2,1,4,2,3,3,0,0,2,462.8,3.25,0.0,0.09081662679311697,Low Risk
25,0,2,583,2,4,1,2,3,1,87,2,2,7,1,1,4256,18154,1,0,12,3,1,0,5,1,4,5,2,0,3,709.3333333333334,1.75,0.0,0.7157215372420785,High Risk
49,0,2,1418,1,1,3,5,3,0,36,3,1,6,1,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,447.5,2.25,0.0,0.22436176283176124,Low Risk
24,0,0,1269,1,4,1,1,1,1,46,2,1,2,4,1,3162,10778,0,0,17,3,4,0,6,2,2,5,2,3,4,451.7142857142857,2.75,0.5,0.339001156175078,Medium Risk
32,0,1,379,2,5,2,1,2,1,48,3,2,7,2,1,6524,8891,1,0,14,3,4,1,10,3,3,10,8,5,3,593.0909090909091,2.75,0.45454545454545453,0.33512320053794215,Medium Risk
38,0,2,395,2,9,3,2,2,1,98,2,1,8,2,1,2899,12102,0,0,19,3,4,1,3,3,3,2,2,1,2,724.75,2.5,0.3333333333333333,0.4354258676611477,Medium Risk
42,0,2,1265,1,3,3,1,3,0,95,4,2,2,4,1,5231,23726,2,1,13,3,2,1,17,1,2,5,3,1,3,290.6111111111111,3.25,0.16666666666666666,0.22113299808523257,Low Risk
31,0,2,1222,1,11,4,1,4,1,48,3,1,6,4,1,2356,14871,3,1,19,3,2,1,8,2,3,6,4,0,2,261.77777777777777,3.25,0.0,0.37171441387217263,Medium Risk
29,1,2,341,2,1,3,3,2,0,48,2,1,8,3,0,2800,23522,6,1,19,3,3,3,5,3,3,3,2,0,2,466.6666666666667,2.5,0.0,0.7206839646359718,High Risk
53,0,2,868,2,8,3,2,1,1,73,3,4,7,4,1,11836,22789,5,0,14,3,3,1,28,3,3,2,0,2,2,408.13793103448273,2.75,0.6666666666666666,0.12243386478890482,Low Risk
35,0,2,672,1,25,3,5,4,1,78,2,3,4,2,1,10903,9129,3,0,16,3,1,0,16,2,3,13,10,4,8,641.3529411764706,2.25,0.2857142857142857,0.2953368872799658,Low Risk
37,0,1,1231,2,21,2,3,3,0,54,3,1,8,4,1,2973,21222,5,0,15,3,2,1,10,3,3,5,4,0,0,270.27272727272725,3.0,0.0,0.32590874339587717,Medium Risk
53,0,2,102,1,23,4,1,4,0,72,3,4,5,4,2,14275,20206,6,0,18,3,3,0,33,0,3,12,9,3,8,419.8529411764706,3.5,0.23076923076923078,0.035806040807302944,Low Risk
43,0,1,422,1,1,3,1,4,0,33,3,2,0,4,1,5562,21782,4,0,13,3,2,1,12,2,2,5,2,2,2,427.84615384615387,3.25,0.3333333333333333,0.14114728191151793,Low Risk
47,0,2,249,2,2,2,2,3,0,35,3,2,7,4,1,4537,17783,0,1,22,4,1,1,8,2,3,7,6,7,7,504.1111111111111,2.75,0.875,0.44123562475066885,Medium Risk
37,0,0,1252,2,19,2,3,1,1,32,3,3,7,2,2,7642,4814,1,1,13,3,4,0,10,2,3,10,0,0,9,694.7272727272727,2.5,0.0,0.8623267959962672,High Risk
50,0,0,881,1,2,4,1,1,1,98,3,4,3,1,0,17924,4544,1,0,11,3,4,1,31,3,3,31,6,14,7,560.125,2.25,0.4375,0.4337416158985585,Medium Risk
39,0,2,1383,0,2,3,1,4,0,42,2,2,1,4,1,5204,7790,8,0,11,3,3,2,13,2,3,5,4,0,4,371.7142857142857,3.25,0.0,0.05244550701481891,Low Risk
33,0,2,1075,0,3,2,0,4,1,57,3,1,1,2,0,2277,22650,3,1,11,3,3,1,7,4,4,4,3,0,3,284.625,3.0,0.0,0.1896720303847779,Low Risk
32,1,2,374,1,25,4,1,1,1,87,3,1,2,4,2,2795,18016,1,1,24,4,3,0,1,2,1,1,0,0,1,1397.5,2.75,0.0,0.970278021948681,High Risk
29,0,2,1086,1,7,1,3,1,0,62,2,1,2,4,0,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,281.3333333333333,2.5,0.0,0.17403637658425528,Low Risk
44,0,2,661,1,9,2,1,2,1,61,3,1,6,1,1,2559,7508,1,1,13,3,4,0,8,0,3,8,7,7,1,284.3333333333333,2.5,0.7777777777777778,0.8982817615317111,High Risk
28,0,2,821,2,5,4,3,1,1,98,3,2,7,4,2,4908,24252,1,0,14,3,2,0,4,3,3,4,2,0,2,981.6,2.5,0.0,0.6386059653158743,High Risk
